t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
8.631999999999552,0.3379866990246919,32.411276289255866,0.008043254380505198,0.12490823531789992,2.3180192586289125e-05,nan,0.04,0.015936921208564138
8.641999999999555,0.33798372259960613,32.41250178953102,0.008024075417737362,0.12490284417767546,2.3063716444936878e-05,nan,0.04,0.0159318662578342
8.651999999999559,0.33798075308148845,32.413725104943616,0.008004948003206842,0.12489746553411842,2.294775769862367e-05,nan,0.04,0.015926824154406615
8.661999999999562,0.33797779041774983,32.41494623900036,0.00798587201139002,0.12489209946958885,2.283231709951096e-05,nan,0.04,0.015921794871653953
8.671999999999565,0.3379748345569193,32.41616519518899,0.007966847316606058,0.12488674606240482,2.2717395319984138e-05,nan,0.04,0.015916778382667935
8.681999999999569,0.3379718854486179,32.417381976979165,0.007947873793029128,0.1248814053869792,2.2602992907378886e-05,nan,0.04,0.015911774660262303
8.691999999999572,0.3379689430435201,32.418596587822975,0.007928951314704745,0.12487607751395247,2.248911029856782e-05,nan,0.04,0.01590678367699001
8.701999999999575,0.3379660072933346,32.4198090311557,0.007910079755561433,0.12487076251028303,2.2375747855168724e-05,nan,0.04,0.015901805405153718
8.711999999999579,0.33796307815076654,32.42101931039652,0.007891258989424076,0.12486546043938757,2.226290581532262e-05,nan,0.04,0.015896839816817034
8.721999999999582,0.33796015556949505,32.42222742894904,0.007872488890028445,0.12486017136124478,2.2150584332977045e-05,nan,0.04,0.015891886883810998
8.731999999999585,0.3379572395041444,32.4234333902021,0.007853769331031293,0.12485489533249296,2.2038783475801154e-05,nan,0.04,0.01588694657775246
8.741999999999589,0.3379543299102578,32.424637197530046,0.007835100186024098,0.12484963240655354,2.1927503209004924e-05,nan,0.04,0.01588201887004261
8.751999999999592,0.33795142674427375,32.42583885429341,0.00781648132854319,0.12484438263370812,2.1816743435264165e-05,nan,0.04,0.015877103731891426
8.761999999999595,0.3379485299634981,32.42703836383985,0.00779791263208263,0.12483914606122125,2.1706503950360976e-05,nan,0.04,0.015872201134312824
8.771999999999599,0.3379456395260851,32.428235729503996,0.007779393970103854,0.12483392273342189,2.1596784484525444e-05,nan,0.04,0.015867311048140372
8.781999999999602,0.33794275539100754,32.42943095460844,0.007760925216046334,0.1248287126917969,2.1487584690718015e-05,nan,0.04,0.01586243344403851
8.791999999999605,0.3379398775180408,32.43062404246433,0.007742506243337727,0.12482351597508436,2.1378904144808384e-05,nan,0.04,0.015857568292506084
8.801999999999609,0.3379370058677363,32.43181499637125,0.0077241369254048755,0.12481833261935661,2.1270742352838277e-05,nan,0.04,0.01585271556388749
8.811999999999612,0.33793414040140285,32.4330038196184,0.00770581713568199,0.12481316265812048,2.1163098743526092e-05,nan,0.04,0.015847875228378477
8.821999999999615,0.33793128108108433,32.43419051548455,0.007687546747621053,0.12480800612237133,2.1055972695136172e-05,nan,0.04,0.01584304725603548
8.831999999999619,0.33792842786954075,32.43537508723862,0.007669325634700954,0.12480286304069586,2.094936350958123e-05,nan,0.04,0.015838231616786016
