t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
1.2420000000000009,0.3983825202247954,9.49092757461422,0.15711664591055463,1.4853664470205235,0.9383871122660831,8.0,0.04,0.12615535727637303
1.252000000000001,0.39672835659252303,9.576974229340836,0.1579757982308816,1.4906377357087492,0.9733587491540643,8.0,0.04,0.12576594624895912
1.262000000000001,0.39507930996650464,9.66330703919094,0.15886200986226065,1.49587674313173,1.010063238150081,8.0,0.04,0.1253756145707465
1.272000000000001,0.3934356740205168,9.749936423268922,0.15977527616423556,1.501084347557524,1.0485576450885408,8.0,0.04,0.1249846694872701
1.282000000000001,0.3917977440562359,9.836873103499197,0.1607155016328762,1.5062617489600563,1.0888961808320872,8.0,0.04,0.12459342744913417
1.292000000000001,0.3901658166319115,9.92412809224826,0.1616824949676526,1.5114104996231001,1.1311293329869592,8.0,0.04,0.12420221401382485
1.302000000000001,0.38854018916777927,10.011712677764082,0.162675964437512,1.516532535631301,1.1753029065659701,8.0,0.04,0.1238113637109289
1.312000000000001,0.3869211595277506,10.099638407337793,0.16369551360802181,1.5216302089927414,1.2214569739012004,8.0,0.04,0.12342121986793533
1.322000000000001,0.38530902538663026,10.18791711062658,0.1647408213330425,1.5248115206807817,1.1094554375785346,8.0,0.04,0.12303213427041745
1.332000000000001,0.38370407568418696,10.276561447550277,0.1658121715820196,1.523687412522121,1.0091080031180606,8.0,0.04,0.12264446233534756
1.342000000000001,0.3821066042700466,10.365583934686915,0.1669078053496477,1.522421753957588,1.0549127775651512,8.0,0.04,0.1222585710781382
1.352000000000001,0.38051691349929273,10.454996776712013,0.16802660534312094,1.5210172360904024,1.1027423597617247,8.0,0.04,0.12187483901910766
1.362000000000001,0.37893530199446035,10.544812338492905,0.1691676810459457,1.5194772679656066,1.1526035864435453,8.0,0.04,0.12149365086859541
1.372000000000001,0.37736206371784653,10.63504315755465,0.17033002198141328,1.5178060110430838,1.204491950988773,8.0,0.04,0.12111539742130749
1.382000000000001,0.37579748819504954,10.7256914728852,0.1714106597311774,1.5145835710107407,1.0978202070891712,8.0,0.04,0.12074047535166685
1.392000000000001,0.3742442674755924,10.816380887780792,0.17134358483802017,1.5050904679143913,0.8413534027275925,8.0,0.04,0.12036868023387874
1.402000000000001,0.37270797497747243,10.90669592215492,0.17082653125755595,1.495456559175008,0.890845734443542,8.0,0.04,0.11999996777066918
1.412000000000001,0.37119152417863255,10.99651425957077,0.17016339343567363,1.4856977301283067,0.9414113811296958,8.0,0.04,0.11963525134275282
1.422000000000001,0.3696964026771494,11.08578975046858,0.16944228722294902,1.475828962544872,0.993359779185734,8.0,0.04,0.11927533085170955
1.432000000000001,0.3682233900255692,11.174506711363383,0.16870411124890897,1.46586751346835,1.046451099612191,8.0,0.04,0.11892083568570733
1.442000000000001,0.3667728747512,11.262665389221889,0.16797032874069864,1.4558323270628188,1.1004505059655505,8.0,0.04,0.11857228833980828
1.452000000000001,0.36534502106019423,11.3502749096341,0.16725240471270436,1.4457435037225845,1.1551497334614969,8.0,0.04,0.1182301478903594
1.462000000000001,0.36393985990883004,11.437349472388894,0.16655641178976738,1.4356219729926287,1.210353399848527,8.0,0.04,0.1178948346014185
1.472000000000001,0.3625573392798895,11.523906249213551,0.1658854770547463,1.4254892849926117,1.265869775529061,8.0,0.04,0.11756674338931408
1.482000000000001,0.3611973521633322,11.6099642074176,0.16524110282093282,1.415367461950783,1.3215062227809138,8.0,0.04,0.11724625104371496
1.492000000000001,0.3598597523187797,11.695543440770551,0.16462388261530947,1.4052788786311345,1.377067416872465,8.0,0.04,0.1169337199765599
1.5020000000000011,0.3585443633396521,11.780664778806074,0.1640338906772413,1.395246155791887,1.4323551247202804,8.0,0.04,0.11662950004364962
1.5120000000000011,0.35725098404834493,11.8653495491331,0.1634708950389473,1.385292058886153,1.4871688554429132,8.0,0.04,0.11633392929973772
1.5220000000000011,0.35597939188708627,11.949619423926098,0.16293447525666785,1.3754393984277886,1.5413070003261529,8.0,0.04,0.11604733416795772
1.5320000000000011,0.3547293452197057,12.033496312815883,0.1624240886061843,1.3657109306288386,1.5945682478278669,8.0,0.04,0.1157700292930915
1.5420000000000011,0.35350058504749615,12.117002281451215,0.16193910842161513,1.3561292580430921,1.646753150207432,8.0,0.04,0.11550231723043189
1.5520000000000012,0.35229283641516373,12.200159484392977,0.16147884736894486,1.346716730538649,1.6976657642527195,8.0,0.04,0.11524448805620277
1.5620000000000012,0.3511058096575625,12.282990106165752,0.16104257255630344,1.3374953472156952,1.7471153161104305,8.0,0.04,0.11499681894866941
1.5720000000000012,0.3499392015685731,12.365516307152292,0.1606295161962122,1.3284866600369802,1.7949178505096484,8.0,0.04,0.1147595737683213
1.5820000000000012,0.34879269653504713,12.447760172583044,0.16023888381074466,1.3197116799975814,1.8408978340568893,8.0,0.04,0.11453300265379941
1.5920000000000012,0.34766596765745367,12.529743663749763,0.15986986103797235,1.3111907866776,1.8848896842681662,8.0,0.04,0.11431734164351963
1.6020000000000012,0.3465586778670509,12.611488571048985,0.15952161959467195,1.3029436420032967,1.926739199956751,8.0,0.04,0.11411281232905456
1.6120000000000012,0.3454704810428038,12.693016468718794,0.15919332267952951,1.2949891090045824,1.96630487020076,8.0,0.04,0.11391962154402968
1.6220000000000012,0.344401023127726,12.774348671281775,0.1588841299566381,1.2873451763043282,2.0034590405641772,8.0,0.04,0.11373796109082791
1.6320000000000012,0.34334994324230017,12.855506191773499,0.1585932021833294,1.2800288890019795,2.038088920531601,8.0,0.04,0.11356800750650826
