trial_id,controller,base_mass_kg,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,precision_success,base_stable_success,original_base_mass_kg,inertia_scale,new_base_inertia_x,new_base_inertia_y,new_base_inertia_z,mean_mu,mean_lambda
2,react_ns,250.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.22178124523152626,14.836997671824541,0.27029802128452945,3.5435733316261304,9.099845761789629,0.11613618222747754,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,26.92117115109961,0.10837131214144363
3,clik,250.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.0002884317391174727,11.788358501500525,0.20579393801894588,0.5435326743404894,16.83091821834611,0.13467579608088723,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,nan
3,dls,250.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.0003063843786689064,11.787057023086861,0.20576669653448573,0.5366792420962407,16.261786919525516,0.13472977067119868,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,0.04
3,fixed_rns,250.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.00038234846112317276,10.933812702524284,0.1953850513289238,1.7473754688402445,33.41376015593404,0.13405562710413593,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,8.0,0.04
3,react_ns,250.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.0020495531058949165,10.89156783728665,0.19465063652326803,1.1572934647221385,8.973172971903793,0.1332777471360217,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,68.85686426161558,0.09962643734941806
4,clik,250.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.14213144270285552,18.309482893015844,0.3388333474457547,2.594196871961455,11.806165373619894,0.026166781936466554,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,nan
4,dls,250.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.13112615961923327,18.350183359193643,0.3380587572515162,2.3779800065967973,11.291405089890477,0.029469614183124698,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,0.04
4,fixed_rns,250.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.08109183589697275,17.72292923686343,0.33628735958880446,6.432578127218034,16.36139190339254,0.041087752181189714,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,8.0,0.04
4,react_ns,250.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.14294852106444692,13.641693005912934,0.25024783670278516,3.5279061055355734,9.775265976458527,0.11194849795776164,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,36.99783250020557,0.10643181926633481
5,clik,250.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.0442738520921565,18.274007612416412,0.32284509818166013,1.5621469928062657,20.947203941813374,0.09661812197137973,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,nan
