trial_id,mu_max,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,mean_mu,final_mu,mean_lambda,precision_success,base_stable_success
4,80.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.2660925949598386,30.6472414677804,0.558795131998459,3.5233135130078566,9.52078324262819,0.10678882581402045,23.9000111342808,28.25065268669317,0.11209310411908974,0,0
5,80.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.20971134366047542,33.091291872430865,0.697715877936385,3.756169889276767,10.886561788784904,0.09988571941172567,28.091627264057582,35.144532742942154,0.11488186744301303,1,0
6,80.0,0.7396709101974037,0.11058185942934212,0.8153307090298809,0.21316276347211158,30.840433094504682,0.5582347286164145,3.5504117794512293,8.869259426680527,0.11342920748433721,30.74970755252388,34.67638327221096,0.10805220378960774,1,1
7,80.0,0.5740840888454539,0.33095371585668704,0.8625923924627692,0.18052458570121538,25.178933275599505,0.47870896794796003,3.504335299426685,11.555444956068666,0.08470784051909604,33.91663641772243,39.37282434326677,0.11333112253306288,1,1
8,80.0,0.7224342239758167,-0.17348483989622107,0.713352351304462,0.24375976920536924,35.69819368378661,0.6941441373862552,3.4830953551445103,7.2267319610683085,0.10332233724242353,26.248744396376495,30.797031535457243,0.11143973401932585,1,0
9,80.0,0.46533131802553007,-0.1997118301560939,0.7890671336348591,0.029516383091811583,35.71593799414974,0.6971707512087688,2.5945323177212116,15.627827394971078,0.10890128735107027,56.22001803651522,71.202387477172,0.1103575546587755,1,0
10,80.0,0.7106667545677361,0.32888132608223647,0.6640388753483533,0.35871839609172296,30.14706874743655,0.5512456490803123,3.4896747513657567,10.156116349568018,0.104708654756205,16.834131647657316,19.81349192633107,0.11232718292584357,0,0
11,80.0,0.5796608971122041,0.005211277329275121,0.6163149756795,0.19768893116052932,33.83538984316931,0.702008148258219,3.7337279542084434,9.904153038290566,0.11171544531799084,29.951508562096205,36.82665350917254,0.11257873234008219,1,0
12,80.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.13715039226050219,33.5069536558641,0.7211920841829158,3.8121015943920447,12.230247215820187,0.09992942449263885,37.039232853583925,46.64281874183677,0.11474519898427168,1,0
13,80.0,0.6844348981388786,-0.015851252732985044,0.8414373686202432,0.130449653790202,32.61544933249122,0.6060245231679982,3.5763925656074838,7.834330475632134,0.10900756711687519,41.84993887746887,47.8827234338201,0.10932984695838156,1,1
14,80.0,0.6950927857007873,-0.09696168310167333,0.8412909304883204,0.13942160559637126,34.087684564930186,0.6420351907530099,3.585495747795336,7.509969871257626,0.1034172284739115,40.340208549180645,46.23003829136263,0.11084318600291392,1,0
15,80.0,0.7316675251238807,-0.04813905363038662,0.6509148363755854,0.278638555379619,34.48154738014445,0.6646507277269009,3.5376247900598017,7.350874084829736,0.10866354440012278,22.86717724006772,26.916857635813912,0.11038502705860864,0,0
16,80.0,0.6888734263912415,-0.20916088565394864,0.6199678708662879,0.28901499554028104,36.19037348103215,0.7225846650708737,3.354307993622652,7.8502933202344485,0.10710572279929956,21.650878076177612,25.863176918767767,0.11079598758989767,0,0
17,80.0,0.4525767944128519,0.21150084537638986,0.7826977998072113,0.07564223430232472,28.369751455146158,0.5463702763850773,3.456291893341737,13.146426473472587,0.07097704202437294,46.62301614515588,59.37448625956875,0.12288893080014707,1,1
18,80.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.2666922478202929,30.975445199007964,0.5631060050994392,3.526695540728361,9.277071342229894,0.11135189548267051,24.01672591108216,28.185367287814987,0.11117843694074873,0,0
19,80.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.28443874582444806,36.2635673244709,0.7326972707160013,3.2962702022759194,8.62856478894559,0.10909618926554207,21.8284090632956,26.322488366603434,0.11067992203272499,0,0
0,120.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.1576702737240459,32.43310087673817,0.5927757749910819,3.579913622127405,7.597220365417052,0.10845015781923545,56.99596225040091,64.33527229546829,0.10903868479129221,1,1
